,open,high,low,close,adjclose,volume,ticker
2020-05-11,661337.5,685381.1875,636116.9375,653199.75,653199.75,4337544989759,BTC-INR
2020-05-12,653852.0625,672719.0625,650758.1875,663584.6875,663584.6875,3176254477757,BTC-INR
2020-05-13,663653.25,702900.625,663653.25,699292.625,699292.625,3436733309707,BTC-INR
2020-05-14,699393.8125,739127.375,698492.375,734847.1875,734847.1875,4259948658528,BTC-INR
2020-05-15,734890.125,736516.125,702727.125,707795.625,707795.625,3654145444192,BTC-INR
2020-05-16,708178.25,725703.1875,702673.6875,711499.6875,711499.6875,2744073980712,BTC-INR
2020-05-17,711341.5625,745339.9375,709415.5,733332.25,733332.25,3039589088530,BTC-INR
2020-05-18,733708.0625,751174.4375,727210.4375,735426.3125,735426.3125,3162549922026,BTC-INR
2020-05-19,735463.25,744117.625,721839.4375,736585.4375,736585.4375,2971942216781,BTC-INR
2020-05-20,736304.6875,742369.875,713875.875,719366.0,719366.0,2760702947130,BTC-INR
2020-05-21,719347.8125,721803.0,670624.375,686917.1875,686917.1875,2974512568234,BTC-INR
2020-05-22,686809.25,701472.3125,683291.75,697830.8125,697830.8125,2265472549485,BTC-INR
2020-05-23,698019.6875,706944.5,692931.5625,699860.6875,699860.6875,2107181844772,BTC-INR
2020-05-24,700088.3125,705873.125,667787.1875,668024.0625,668024.0625,2471266521789,BTC-INR
2020-05-25,667700.25,679157.5625,661574.3125,675890.25,675890.25,2374258010573,BTC-INR
2020-05-26,676091.4375,680399.8125,661631.0625,666958.125,666958.125,2233310272631,BTC-INR
2020-05-27,667133.9375,698497.9375,666890.5625,696799.8125,696799.8125,2484865966578,BTC-INR
2020-05-28,697097.8125,722656.25,692675.375,721099.1875,721099.1875,2601586919259,BTC-INR
2020-05-29,721296.375,724728.5,709007.6875,712872.875,712872.875,2484459676437,BTC-INR
2020-05-30,712857.0,732879.4375,707405.375,732606.3125,732606.3125,2471343796184,BTC-INR
2020-05-31,732583.0,732601.0,712357.25,714529.4375,714529.4375,2097527730099,BTC-INR
2020-06-01,714721.75,770001.875,713482.375,767767.0,767767.0,2657995735718,BTC-INR
2020-06-02,767442.6875,763553.9375,709429.875,715364.75,715364.75,2937878923652,BTC-INR
2020-06-03,715661.75,729389.9375,712922.25,727420.75,727420.75,1883760640927,BTC-INR
2020-06-04,727355.75,745624.75,719737.1875,739536.4375,739536.4375,1956007567122,BTC-INR
2020-06-05,739504.6875,745899.25,730684.625,730371.125,730371.125,1776493333836,BTC-INR
2020-06-06,730323.6875,738524.5,724741.0,729475.4375,729475.4375,1544418929326,BTC-INR
2020-06-07,729424.375,738194.1875,714700.4375,736968.5,736968.5,1889100462600,BTC-INR
2020-06-08,737059.9375,738466.4375,730342.125,736812.8125,736812.8125,1620163934552,BTC-INR
2020-06-09,737029.25,741707.875,730532.0625,739674.75,739674.75,1790937723912,BTC-INR
2020-06-10,739555.375,749608.5,735070.0625,746965.1875,746965.1875,1945463807353,BTC-INR
2020-06-11,746964.0,751236.4375,705290.5625,708222.8125,708222.8125,2298028235225,BTC-INR
2020-06-12,708139.9375,724027.375,705493.0,720136.4375,720136.4375,1717430648890,BTC-INR
2020-06-13,720128.25,721075.875,713692.6875,719713.625,719713.625,1334133230095,BTC-INR
2020-06-14,719886.5625,720244.875,710019.25,712992.6875,712992.6875,1442555993737,BTC-INR
2020-06-15,712935.5625,721046.75,684210.75,718047.8125,718047.8125,2028596843824,BTC-INR
2020-06-16,718318.625,726470.375,714233.125,728741.8125,728741.8125,1647690113206,BTC-INR
2020-06-17,728417.8125,728927.0,711676.0,724133.625,724133.625,1541240975009,BTC-INR
2020-06-18,724233.8125,724326.625,712640.0,719070.6875,719070.6875,1357645838650,BTC-INR
2020-06-19,718952.5625,718565.4375,707185.9375,708232.3125,708232.3125,1497001184440,BTC-INR
2020-06-20,708456.625,716387.75,705133.5,711612.0,711612.0,1306242337463,BTC-INR
2020-06-21,711504.125,716855.625,709179.6875,709423.625,709423.625,1168513976231,BTC-INR
